t_zcr_mean,t_zcr_median,t_zcr_std,t_zcr_stdbymean,t_zcr_max,t_zcr_min,t_energy_mean,t_energy_median,t_energy_std,t_energy_stdbymean,t_energy_max,t_energy_min,t_entropy_mean,t_entropy_median,t_entropy_std,t_entropy_stdbymean,t_entropy_max,t_entropy_min,f_centroid_mean,f_centroid_median,f_centroid_std,f_centroid_stdbymean,f_centroid_max,f_centroid_min,f_spread_mean,f_spread_median,f_spread_std,f_spread_stdbymean,f_spread_max,f_spread_min,f_entropy_mean,f_entropy_median,f_entropy_std,f_entropy_stdbymean,f_entropy_max,f_entropy_min,f_flux_mean,f_flux_median,f_flux_std,f_flux_stdbymean,f_flux_max,f_flux_min,f_rolloff_mean,f_rolloff_median,f_rolloff_std,f_rolloff_stdbymean,f_rolloff_max,f_rolloff_min,f_mfcc1_mean,f_mfcc1_median,f_mfcc1_std,f_mfcc1_stdbymean,f_mfcc1_max,f_mfcc1_min,f_mfcc2_mean,f_mfcc2_median,f_mfcc2_std,f_mfcc2_stdbymean,f_mfcc2_max,f_mfcc2_min,f_mfcc3_mean,f_mfcc3_median,f_mfcc3_std,f_mfcc3_stdbymean,f_mfcc3_max,f_mfcc3_min,f_mfcc4_mean,f_mfcc4_median,f_mfcc4_std,f_mfcc4_stdbymean,f_mfcc4_max,f_mfcc4_min,f_mfcc5_mean,f_mfcc5_median,f_mfcc5_std,f_mfcc5_stdbymean,f_mfcc5_max,f_mfcc5_min,f_mfcc6_mean,f_mfcc6_median,f_mfcc6_std,f_mfcc6_stdbymean,f_mfcc6_max,f_mfcc6_min,f_mfcc7_mean,f_mfcc7_median,f_mfcc7_std,f_mfcc7_stdbymean,f_mfcc7_max,f_mfcc7_min,f_mfcc8_mean,f_mfcc8_median,f_mfcc8_std,f_mfcc8_stdbymean,f_mfcc8_max,f_mfcc8_min,f_mfcc9_mean,f_mfcc9_median,f_mfcc9_std,f_mfcc9_stdbymean,f_mfcc9_max,f_mfcc9_min,f_mfcc10_mean,f_mfcc10_median,f_mfcc10_std,f_mfcc10_stdbymean,f_mfcc10_max,f_mfcc10_min,f_mfcc11_mean,f_mfcc11_median,f_mfcc11_std,f_mfcc11_stdbymean,f_mfcc11_max,f_mfcc11_min,f_mfcc12_mean,f_mfcc12_median,f_mfcc12_std,f_mfcc12_stdbymean,f_mfcc12_max,f_mfcc12_min,f_mfcc13_mean,f_mfcc13_median,f_mfcc13_std,f_mfcc13_stdbymean,f_mfcc13_max,f_mfcc13_min,f_hratio_mean,f_hratio_median,f_hratio_std,f_hratio_stdbymean,f_hratio_max,f_hratio_min,f_fundamental_mean,f_fundamental_median,f_fundamental_std,f_fundamental_stdbymean,f_fundamental_max,f_fundamental_min,f_chrvec1_mean,f_chrvec1_median,f_chrvec1_std,f_chrvec1_stdbymean,f_chrvec1_max,f_chrvec1_min,f_chrvec2_mean,f_chrvec2_median,f_chrvec2_std,f_chrvec2_stdbymean,f_chrvec2_max,f_chrvec2_min,f_chrvec3_mean,f_chrvec3_median,f_chrvec3_std,f_chrvec3_stdbymean,f_chrvec3_max,f_chrvec3_min,f_chrvec4_mean,f_chrvec4_median,f_chrvec4_std,f_chrvec4_stdbymean,f_chrvec4_max,f_chrvec4_min,f_chrvec5_mean,f_chrvec5_median,f_chrvec5_std,f_chrvec5_stdbymean,f_chrvec5_max,f_chrvec5_min,f_chrvec6_mean,f_chrvec6_median,f_chrvec6_std,f_chrvec6_stdbymean,f_chrvec6_max,f_chrvec6_min,f_chrvec7_mean,f_chrvec7_median,f_chrvec7_std,f_chrvec7_stdbymean,f_chrvec7_max,f_chrvec7_min,f_chrvec8_mean,f_chrvec8_median,f_chrvec8_std,f_chrvec8_stdbymean,f_chrvec8_max,f_chrvec8_min,f_chrvec9_mean,f_chrvec9_median,f_chrvec9_std,f_chrvec9_stdbymean,f_chrvec9_max,f_chrvec9_min,f_chrvec10_mean,f_chrvec10_median,f_chrvec10_std,f_chrvec10_stdbymean,f_chrvec10_max,f_chrvec10_min,f_chrvec11_mean,f_chrvec11_median,f_chrvec11_std,f_chrvec11_stdbymean,f_chrvec11_max,f_chrvec11_min,f_chrvec12_mean,f_chrvec12_median,f_chrvec12_std,f_chrvec12_stdbymean,f_chrvec12_max,f_chrvec12_min,f_persistence_mean,f_persistence_median,f_persistence_std,f_persistence_stdbymean,f_persistence_max,f_persistence_min,label
0.052812,0.006278,1.58,0.1451,0.13842,0.97062,0.0049864,0.16489,-28.986,-8.1322,-4.029,0.24318,2.2383,2.5914,0.97492,-0.54456,-0.67338,0.18815,1.2222,1.6143,1.1749,0.25403,367.73,5.3817,1.1152,5.0278,0,0.50363,3.0662,0,3.7808,2.7977,1.0292,5.0358,0.57908,128.91,0.05767,0.004867,1.7686,0.14381,0.14223,0.91488,0.0051029,0.14034,-30.991,-9.02,-4.4647,0.23587,2.5078,2.8669,1.0442,-0.47585,-0.62833,0.18138,1.3004,1.7945,1.2744,0.18801,330.64,4.079,0,3.2716,0,0,1.7891,0,1.127,0.80211,0,5.2105,0,146.68,0.025298,0.0080853,0.44521,0.07033,0.051593,0.57778,0.0025882,0.12119,9.9921,2.7339,1.3978,0.26225,0.88705,1.0205,0.48864,0.329,0.39883,0.25975,0.50171,0.67308,0.50079,0.31151,293.91,4.7258,2.6324,4.696,0,1.3256,4.0856,0,5.6095,4.3148,2.6949,3.2487,0.98832,37.594,1.1959,1.6895,1.0666,1.092,1.0698,1.1351,1.21,1.1815,-1.0277,-1.0282,-1.0348,1.6367,1.0519,1.0691,1.1378,-1.2158,-1.2094,1.9019,1.078,1.0759,1.0951,0.77262,0.64485,0.79246,1.8394,0.73723,0,2.1114,1.1948,0,1.1796,1.2448,2.1315,1.3056,1.1209,1.0357,0.086932,0.02606,2.0168,0.29376,0.23336,2.17,0.0094869,0.44545,-20.793,-5.6206,-2.626,0.69385,3.644,4.0656,1.76,-0.21169,-0.22632,0.60381,2.0701,2.5998,1.9741,1.0567,989.18,12.183,7.858,13.371,0,3.8807,11.996,0,14.504,11.732,8.163,10.409,2.5502,175.19,0.02017,5.8205e-05,1.0139,0.087327,0.093559,0.44978,0.0021266,0.072727,-46.724,-12.372,-6.1634,-0.13176,1.4053,1.5415,0.41443,-1.1439,-1.3388,-0.20197,0.70028,0.85582,0.60113,0.047317,89.431,0,0,0,0,0,0,0,0,0,0,1.3018,0,83.299,1
0.05517,0.0070391,1.8808,0.15842,0.16304,0.90355,0.0059526,0.14216,-33.237,-9.1345,-4.5728,0.13496,2.3543,2.8953,1.2508,-0.69274,-0.92311,0.20941,1.4771,1.8753,1.3414,0.29816,391.68,4.1807,1.326,4.3791,0,0.52926,5.5741,0,4.5973,3.7759,1.0651,7.4349,0.67723,156.44,0.05483,0.0051882,1.8846,0.13758,0.14347,0.84092,0.0052463,0.1267,-31.044,-8.9222,-4.4658,0.095995,2.396,2.8525,1.1262,-0.65861,-0.8531,0.18556,1.3636,1.7932,1.312,0.22076,345.55,3.4508,0,2.1759,0,0,3.689,0,3.6556,1.4254,0,5.197,0,151.85,0.022917,0.0088921,0.64317,0.067569,0.063518,0.47774,0.0031275,0.0821,10.68,2.961,1.4862,0.27538,0.81902,1.0182,0.54317,0.3553,0.44559,0.23381,0.57538,0.68323,0.57454,0.33377,339.9,3.9686,2.8251,5.8325,0,1.6737,6.5463,0,5.6621,5.2687,2.4734,6.5788,1.2168,47.114,0.72682,1.1815,0.59731,0.61223,0.60714,0.69495,0.7532,0.71212,-0.55329,-0.56441,-0.56587,-0.17629,0.61134,0.60018,0.64374,-0.81873,-0.6753,2.1221,0.61689,0.59085,0.63629,1.4363,1.3932,1.7334,1.7255,1.5288,0,3.1623,1.6627,0,0.99543,1.5376,1.8571,1.0915,0.93131,0.54496,0.088352,0.028382,2.6512,0.2658,0.26043,1.6391,0.011919,0.29773,-21.107,-5.2774,-2.6111,0.57175,3.3769,4.2133,2.033,-0.2946,-0.40829,0.63074,2.3021,2.814,2.1107,1.1826,1211.5,10.497,8.6025,16.043,0,5.2926,18.805,0,14.416,13.471,6.8625,18.94,2.7489,206.63,0.02642,2.89e-05,1.0168,0.087164,0.094007,0.31021,0.0024201,0.051136,-47.214,-12.479,-6.2525,-0.22474,1.1754,1.48,0.60582,-1.3492,-1.594,-0.1778,0.79801,1.0331,0.57753,0.083461,105.53,0,0,0,0,0,0,0,0,0,0,0.65422,0,98.198,1
0.052216,0.0057836,1.6817,0.1575,0.15482,0.97198,0.0055057,0.16045,-31.498,-8.5405,-4.2356,0.30913,2.3635,2.5919,1.1365,-0.59723,-0.76878,0.29619,1.3451,1.7055,1.2936,0.32483,443.92,4.0124,1.8829,3.438,0,0.30838,5.1371,0,6.0468,3.347,1.1683,4.3651,1.2086,138.97,0.051847,0.0030172,1.7746,0.15367,0.1592,0.9589,0.0053559,0.14489,-32.324,-8.7363,-4.3863,0.28312,2.3739,2.6749,1.1649,-0.5877,-0.77166,0.27849,1.3483,1.7594,1.3134,0.1715,346.12,2.8314,0.58016,2.7167,0,0,2.69,0,3.895,0.53121,0,3.727,0,147.53,0.012976,0.0073333,0.50873,0.07943,0.06379,0.52716,0.0027238,0.10704,9.8552,2.1665,1.1023,0.29538,0.83214,0.8301,0.39437,0.30657,0.31289,0.22808,0.45874,0.56546,0.41811,0.48662,287.91,4.0149,2.9575,3.7418,0,0.9752,6.4629,0,6.2138,4.9878,2.5739,4.1848,1.6999,40.166,1.0885,1.6525,1.0139,1.042,0.99014,1.0685,1.0991,1.1126,-0.94281,-0.93826,-0.94719,-0.10456,0.99199,0.97532,1.0417,-1.109,-1.0755,1.3272,0.98932,0.99259,0.99246,0.8312,0.5748,0.76327,1.2956,1.5719,0,2.3717,0.93222,0,0.92117,1.8535,1.658,1.4793,0.72978,0.97477,0.078693,0.024078,2.5051,0.32834,0.25945,2.1223,0.010585,0.42727,-19.282,-5.8606,-2.8296,0.72653,3.7276,3.9295,1.8133,-0.2012,-0.35637,0.71274,2.1573,2.6773,1.9757,1.6433,912.92,9.6626,8.5061,11.429,0,3.0838,18.144,0,17.47,13.453,7.3681,11.903,3.6626,201.01,0.038068,0.0005122,1.1411,0.070701,0.075068,0.40377,0.0020186,0.068182,-47.976,-11.961,-5.9676,-0.14842,1.398,1.5487,0.58604,-1.1325,-1.2813,0.011084,0.78719,0.94701,0.71161,0.10222,70.89,0,0,0,0,0,0,0,0,0,0,0,0,97.318,1
0.054858,0.0060509,1.6127,0.15013,0.146,0.98596,0.0048735,0.15716,-30.205,-8.3374,-4.0968,0.33011,2.3685,2.5224,1.1355,-0.5727,-0.72846,0.25077,1.2707,1.6729,1.2147,0.17466,394.65,3.577,1.0994,4.0284,0,0.74175,3.5154,0,5.8576,2.7445,0.80672,5.0933,2.2229,133.73,0.053125,0.0022452,1.5984,0.12377,0.12348,0.76454,0.0044638,0.10852,-26.184,-7.4652,-3.7041,0.19693,2.0224,2.2126,1.0033,-0.48885,-0.59665,0.17965,1.1052,1.4708,1.0645,0.15925,304.01,2.16,0,2.0403,0,0,1.8072,0,4.9118,1.1049,0,4.7512,1.0981,123.46,0.025733,0.0081852,0.50824,0.07659,0.06354,0.60655,0.0025876,0.10783,11.876,3.1753,1.6168,0.3523,1.0501,1.1188,0.56618,0.37375,0.43802,0.26538,0.58274,0.76951,0.58679,0.10423,315.77,4.1402,2.7294,4.9497,0,1.8006,4.4737,0,5.9432,4.3508,1.7428,3.817,2.7638,46.89,0.85941,1.4583,0.8315,0.74056,0.72363,0.78964,0.85075,0.81743,-0.68487,-0.68101,-0.69214,1.2455,0.71812,0.72626,0.76951,-0.90984,-0.84208,1.1944,0.73291,0.73611,0.76836,0.51166,0.68047,1.047,2.6699,1.6931,0,1.8703,1.8067,0,0.92722,2.0649,1.0836,1.0331,0.99609,0.70738,0.089773,0.022406,2.204,0.27059,0.23523,2.0204,0.0090182,0.35795,-20.549,-5.6322,-2.6646,1.1024,3.8276,4.0614,2.0233,-0.18956,-0.2824,0.73574,2.1414,2.6844,2.1094,0.36594,940.74,10.845,7.9832,13.161,0,5.2104,11.143,0,15.527,11.127,4.8094,11.293,6.5547,195.05,0.025,6.6062e-05,1.0391,0.084542,0.091101,0.44296,0.0019222,0.073864,-45.353,-12.311,-6.1034,-0.027353,1.3785,1.543,0.52621,-1.2998,-1.4137,-0.1074,0.70757,0.93866,0.64134,0.033486,40.892,0,0,0,0,0,0,0,0,0,0,0,0,91.321,1
0.049545,0.0074708,1.6032,0.14691,0.14904,0.8939,0.0050433,0.14,-30.234,-8.2779,-4.1302,0.28985,2.2807,2.5265,1.1654,-0.57652,-0.77953,0.2499,1.266,1.5654,1.2191,0.17801,438.76,3.7115,1.0171,5.3722,0,0.445,2.2903,0,6.9318,3.6514,0.5628,5.3364,1.5532,138.36,0.048437,0.002042,1.5489,0.1402,0.14519,0.83769,0.005279,0.12443,-30.826,-8.663,-4.4528,0.23969,2.4765,2.6895,1.176,-0.54321,-0.75726,0.25891,1.3031,1.5906,1.233,0.16782,338.59,2.5898,0,2.984,0,0,0,0,5.4615,1.5379,0,5.0068,1.3153,147.42,0.022563,0.011329,0.5875,0.071716,0.066072,0.50023,0.0024573,0.084388,11.314,3.0181,1.6911,0.33399,0.97926,1.0429,0.60619,0.36335,0.4719,0.28735,0.50226,0.68974,0.51866,0.10633,341.11,4.0664,2.4098,6.2037,0,1.1664,4.1883,0,6.4514,4.5608,1.5473,3.7456,2.0073,47.943,0.93363,1.5774,0.83466,0.83307,0.82073,0.86845,0.90111,0.89648,-0.76551,-0.76915,-0.78933,7.3296,0.81298,0.8023,0.86065,-1.0085,-0.93201,1.4364,0.80706,0.82518,0.83011,0.52085,0.64323,0.9556,1.8763,1.3751,0,1.3541,1.4143,0,1.5075,0.96606,2.1189,0.56153,0.77946,0.75819,0.079545,0.031493,2.3982,0.27577,0.26278,1.7736,0.0086411,0.30227,-20.513,-5.4639,-2.4689,0.77637,3.5911,4.0538,2.0447,-0.23956,-0.22352,0.71244,2.0423,2.6712,2.0898,0.33652,940.74,11.263,6.9343,16.026,0,3.5729,12.413,0,17.348,11.646,4.687,11.024,5.3432,200.27,0.023011,5.3329e-05,0.9981,0.081899,0.091906,0.42063,0.0023473,0.064773,-48.238,-12.347,-6.3967,-0.18386,1.2024,1.3838,0.53917,-1.3206,-1.5751,-0.18198,0.73875,0.87743,0.70576,0.062511,85.271,0,0,0,0,0,0,0,0,0,0,0,0,94.406,1
0.048551,0.0055196,1.4586,0.13944,0.13896,0.87413,0.0047126,0.14148,-29.065,-8.0694,-4.0582,0.21979,2.1836,2.5112,1.0255,-0.51068,-0.76733,0.2107,1.3186,1.61,1.1124,0.16079,346.49,3.3928,1.0639,4.3823,0,0.80997,3.9707,0,3.8004,3.24,0.91191,3.7147,0.35131,129.89,0.045597,0.0028864,1.4578,0.15383,0.1561,0.9443,0.0047202,0.14943,-32.208,-8.8507,-4.347,0.20181,2.3542,2.7767,1.1012,-0.52198,-0.85239,0.18183,1.4174,1.7078,1.1795,0.13947,272.19,1.07,0,3.6369,0,0,2.2319,0,1.6322,1.2022,0,4.0941,0,140.19,0.015636,0.0068685,0.4425,0.056542,0.048162,0.40747,0.0021041,0.064938,6.8836,1.5539,0.85979,0.22335,0.59496,0.52893,0.2873,0.17581,0.32236,0.22166,0.3123,0.42604,0.29789,0.076819,272.68,4.393,2.1534,3.9041,0,1.8876,4.5986,0,4.8569,4.7756,2.3782,3.1088,0.79102,23.118,0.39947,1.0506,0.33409,0.28225,0.25465,0.31807,0.43647,0.28665,-0.19447,-0.18936,-0.20638,0.83536,0.23697,0.20546,0.27049,-0.34431,-0.34013,0.97802,0.22709,0.2452,0.25602,0.53503,0.7744,1.0315,1.802,0.70828,0,1.7924,1.0673,0,1.0063,1.2361,1.8572,0.6807,1.3176,0.1899,0.076989,0.02068,2.0284,0.20942,0.18347,1.4132,0.0080828,0.23636,-19.083,-5.7358,-2.8482,0.56831,2.8037,2.9825,1.3887,-0.22544,-0.23447,0.6286,1.6621,2.1083,1.5504,0.28397,1039.4,10.689,6.3737,10.189,0,5.6269,11.551,0,12.642,12.52,6.8707,8.6413,1.9956,150.33,0.024148,0.00026867,0.7954,0.062773,0.071281,0.29229,0.0010845,0.053409,-35.442,-9.3498,-5.0527,-0.099942,1.3012,1.7245,0.56429,-0.77771,-1.1297,-0.14819,0.8481,1.0305,0.66628,0.047788,86.614,0,0,0,0,0,0,0,0,0,0,0,0,96.424,1
0.052642,0.0056817,1.5486,0.14258,0.14026,0.91405,0.0054991,0.15273,-28.919,-8.0958,-3.9819,0.30806,2.1602,2.4851,1.1024,-0.49949,-0.74117,0.22202,1.2339,1.6585,1.1937,0.17482,496.22,3.288,1.8896,3.5479,0,0.82387,3.5444,0,4.3738,3.8699,1.4576,4.0507,1.2348,131.31,0.046307,0.00060784,1.2682,0.11863,0.12351,0.72444,0.004542,0.10398,-26.179,-7.4069,-3.6823,0.24825,1.8779,2.2583,0.92516,-0.49182,-0.64202,0.23182,1.1359,1.4647,1.0699,0.12758,301.66,0.55118,0.82772,2.4588,0,0,1.6895,0,1.8465,3.274,0,3.2962,0,123.07,0.023883,0.0085226,0.60576,0.080996,0.065768,0.62374,0.0033256,0.12507,11.318,3.0204,1.5377,0.29122,1.032,0.99791,0.54199,0.27605,0.42474,0.21412,0.52749,0.75789,0.58102,0.09232,375.93,4.7059,3.0642,3.9368,0,1.6869,4.9641,0,5.9145,4.3137,3.3805,3.3718,1.6285,44.254,0.95421,1.5306,0.89855,0.86923,0.85822,0.92806,1.0295,0.9464,-0.81106,-0.81238,-0.81856,1.4787,0.85128,0.83735,0.89175,-0.99323,-0.9301,1.4075,0.84709,0.85247,0.89342,0.50489,0.69349,1.8881,1.6328,1.5039,0,1.5188,1.8662,0,1.9337,1.8078,1.8197,1.2755,0.32971,0.81272,0.088636,0.024765,2.4207,0.29017,0.24966,2.1104,0.011852,0.41364,-20.217,-5.6357,-2.6813,0.81869,3.7089,3.9898,1.9867,-0.12672,-0.33524,0.61175,2.0596,2.9214,2.0961,0.36609,1245.5,12.329,8.8817,10.494,0,4.615,13.26,0,16.269,11.675,9.9344,10.519,3.3751,197.28,0.026989,9.5617e-05,0.97003,0.077751,0.084387,0.43349,0.0023513,0.068182,-46.779,-12.516,-6.1767,-0.010371,1.2988,1.6562,0.6258,-0.92194,-1.4785,-0.039011,0.77954,1.0022,0.58574,0.093234,139.75,0,0,0,0,0,0,0,0,0,0,0.61421,0,94.317,1
0.040312,0.0083497,1.6793,0.12829,0.1408,0.65962,0.0062264,0.11159,-29.454,-8.0096,-4.451,0.19663,2.5217,2.7953,1.3589,-0.65178,-0.90781,0.24725,1.2657,1.8217,1.2042,0.32987,369.88,1.458,1.0059,2.1345,0,1.2947,11.909,0,4.9667,2.7221,0.4574,6.2008,1.2447,142.58,0.040767,0.0047654,1.7928,0.12394,0.14141,0.56757,0.0053506,0.095455,-30.555,-8.615,-4.6521,0.14444,2.6344,2.9829,1.3418,-0.62296,-0.92676,0.22133,1.3752,1.8621,1.2914,0.25372,394.14,0.82664,0,0.52007,0,0.43785,10.663,0,3.3449,1.3771,0,5.2213,0,152.28,0.019876,0.01078,0.62738,0.069759,0.061211,0.4932,0.0036388,0.08476,10.975,2.9063,1.6871,0.2053,0.98763,1.0973,0.65648,0.39148,0.42885,0.2406,0.58664,0.773,0.49231,0.3625,198.95,2.1226,2.1434,3.5697,0,2.0556,8.4168,0,5.4438,4.2991,1.4464,3.298,2.0471,48.483,0.89381,1.5715,0.80631,0.84657,0.8085,0.94709,0.96219,0.95356,-0.76416,-0.75877,-0.78068,1.9102,0.79287,0.79237,0.85598,-0.92453,-0.85373,2.3846,0.82699,0.80603,0.81782,0.66438,0.44842,1.5533,2.5144,1.7639,0,2.0495,1.1535,0,1.9586,2.2454,2.3717,0.5042,1.7802,0.75522,0.072159,0.033202,2.4994,0.24474,0.23424,1.5453,0.012605,0.27955,-19.84,-5.3652,-2.801,0.53044,3.8429,4.3602,2.4012,-0.22748,-0.46433,0.71036,2.1296,2.9344,1.9455,1.2798,664.8,6.2323,5.6916,10.911,0,5.5883,25.77,0,17.027,11.713,4.574,12.095,4.4849,206.44,0.016761,0.0001276,0.90907,0.064185,0.082809,0.23092,0.0025716,0.044318,-44.87,-11.979,-6.8977,-0.10114,1.3897,1.7103,0.67123,-1.2649,-1.6118,-0.084421,0.67916,1.0185,0.67784,0.10512,98.34,0,0,0,0,0,0,0,0,0,0,2.6877,0,98.204,1
0.042216,0.0084162,1.6825,0.14039,0.1514,0.75485,0.0061439,0.12455,-30.888,-8.2294,-4.456,0.28286,2.6166,2.8447,1.3298,-0.53755,-0.97755,0.1751,1.3095,1.8887,1.2453,0.25043,384.5,2.235,1.8902,4.2114,0,1.9619,8.6599,0,4.0437,2.3778,0.96631,7.0936,0.28025,145.75,0.041619,0.0045936,1.7956,0.14109,0.15484,0.74362,0.0063367,0.1108,-31.941,-8.5522,-4.5742,0.25377,2.7256,2.9013,1.326,-0.57159,-0.95917,0.18151,1.317,1.9543,1.2898,0.23363,380.94,1.3911,0.98903,2.5929,0,0.56119,9.9805,0,3.0918,0,0,7.0778,0,151.23,0.016363,0.0091758,0.38878,0.043247,0.036517,0.34354,0.0032675,0.06063,4.6405,1.0441,0.68873,0.24943,0.53574,0.47884,0.27614,0.25359,0.33172,0.15379,0.29191,0.35099,0.28025,0.14892,225.35,2.7853,2.8273,4.9276,0,2.8631,7.5225,0,4.3507,4.0694,2.1266,3.5518,0.59083,17.404,0.33226,1.056,0.18376,0.21935,0.17011,0.32729,0.42374,0.32083,-0.10792,-0.10403,-0.12717,0.68185,0.16127,0.13541,0.1706,-0.3574,-0.25688,0.67581,0.17963,0.14998,0.17478,0.43995,0.46143,1.1236,1.2296,0.87997,0,1.2078,0.66594,0,0.92554,1.2721,1.8483,0.38505,0.52705,0.10026,0.073011,0.029704,2.0681,0.20385,0.18716,1.337,0.01177,0.23636,-18.965,-5.4179,-2.8222,0.66987,3.1822,3.419,1.72,-0.095769,-0.38201,0.39582,1.6811,2.2555,1.5634,0.59075,854.84,7.5448,8.4293,13.308,0,7.716,19.483,0,11.384,11.421,6.077,13.745,1.4013,158.07,0.019886,0.0010682,0.81824,0.056306,0.071162,0.20503,0.0012316,0.0375,-35.055,-8.83,-5.1896,-0.12472,1.3728,1.8051,0.75303,-0.8846,-1.5676,-0.11267,0.75754,1.0147,0.67956,0.099363,109.11,0,0,0,0,0,0,0,0,0,0,1.142,0,98.8,1
0.043835,0.010448,1.6914,0.13342,0.14888,0.64541,0.0073652,0.10034,-31.577,-8.4809,-4.7652,0.31368,2.6862,2.9101,1.4433,-0.58279,-0.96364,0.27394,1.3474,1.8767,1.3049,0.27136,391.21,2.4387,1.2367,3.538,0,1.7946,9.288,0,5.0997,3.8632,0.60935,7.9226,0.3998,151.58,0.045028,0.0063853,1.8406,0.12796,0.14637,0.59594,0.0066114,0.095455,-31.02,-8.531,-4.7358,0.32414,2.6792,2.9182,1.4996,-0.55717,-0.96069,0.27335,1.3805,1.8872,1.3044,0.24153,434.02,1.401,0.36622,1.9707,0,0.35268,8.1019,0,4.7452,0.9654,0,7.899,0,153.93,0.016589,0.010212,0.41647,0.030236,0.024813,0.27942,0.0035436,0.040528,2.5512,0.55165,0.39782,0.28244,0.23745,0.40682,0.34537,0.25995,0.22112,0.14938,0.20089,0.21347,0.20705,0.21559,203.67,2.9034,1.6786,4.775,0,2.9786,7.9379,0,4.9112,5.5456,1.5822,3.6947,0.70521,7.6581,0.28535,0.8039,0.19678,0.17956,0.14238,0.35325,0.3497,0.30449,-0.06127,-0.048011,-0.062963,0.83788,0.065851,0.10472,0.18285,-0.3339,-0.17107,0.42483,0.11168,0.085778,0.11903,0.5694,0.39214,0.94623,1.1919,1.0372,0,1.3521,0.72635,0,0.85507,1.1166,2.1166,0.37484,1.1982,0.038948,0.065625,0.030743,2.0537,0.1888,0.20247,1.261,0.014015,0.18523,-29.621,-7.2613,-3.9994,0.73037,3.053,3.5062,1.92,-0.14861,-0.59527,0.54288,1.6503,2.1466,1.6057,0.76161,698.92,6.6838,4.3682,13.243,0,8.3063,22.185,0,12.801,13.045,4.6756,14.472,1.7737,157.81,0.0096591,7.0118e-05,0.75371,0.096011,0.11805,0.32343,0.0035265,0.05,-38.035,-9.2341,-5.289,-0.15704,2.2583,2.1553,0.85871,-0.98623,-1.2859,0.052827,0.99901,1.5331,0.93808,0.054796,47.619,0,0,0,0,0,0,0,0,0,0,2.7929,0,132.08,1
0.040085,0.0058414,1.6156,0.13463,0.14603,0.70015,0.0070029,0.11364,-29.745,-7.9104,-4.3183,0.3763,2.6049,2.622,1.2677,-0.57133,-0.92795,0.19936,1.2698,1.8057,1.2098,0.18597,345.89,1.2442,1.4174,3.806,0,2.7789,8.1494,0,3.3425,5.6454,0.51727,7.4285,0.91059,140.13,0.031108,0.0016726,1.3645,0.10345,0.12428,0.45914,0.0058175,0.073864,-25.557,-6.9969,-3.7356,0.27247,2.2473,2.2815,1.1021,-0.5397,-0.83438,0.18272,1.0848,1.5862,1.0281,0.13129,281.91,0,0,2.45,0,1.9135,6.172,0,1.494,5.6635,0,5.774,0.82397,126.36,0.023574,0.0074957,0.65805,0.082193,0.072402,0.5821,0.0035911,0.10134,12.125,3.0395,1.6864,0.29075,1.1512,1.1056,0.57733,0.35198,0.46898,0.2087,0.58584,0.81211,0.5981,0.12521,241.37,2.4497,2.2632,4.3588,0,3.4985,8.4209,0,5.4833,5.2346,1.2734,5.665,1.1083,50.548,0.97019,1.4856,0.86401,0.79053,0.74637,0.9097,0.89052,0.95749,-0.69125,-0.68471,-0.6979,1.0942,0.71725,0.71852,0.76644,-0.86985,-0.80216,-0.76867,0.74814,0.7287,0.75411,1.3681,1.3821,2.4233,1.4978,1.4059,0,1.1119,1.2424,0,1.9262,0.87672,1.3302,1.0822,0.7809,0.68831,0.076989,0.021647,2.6469,0.26898,0.25263,1.7924,0.014428,0.33182,-19.767,-5.303,-2.8749,0.88252,4.2438,4.1092,2.0275,-0.15807,-0.43217,0.53006,2.0657,2.9442,2.0784,0.4182,745.05,6.8838,6.3473,11.492,0,8.6853,21.624,0,14.626,14.759,3.7227,16.4,2.7705,205.9,0.013352,0.00016833,1.0042,0.057562,0.077357,0.20783,0.0035349,0.036364,-47.57,-11.733,-6.5719,0.017724,1.552,1.595,0.66983,-1.0626,-1.6673,-0.14689,0.67868,0.9731,0.62316,0.059499,94.944,0,0,0,0,0,0,0,0,0,0,1.4611,0,95.705,1
